UserName,Groupname,Enabled,UserDisplayName,UPN,Last Login,90 days,DomainID,PrimaryLicenseGroup,AdminLicenseRatio,MaintainedBy,Description,PrimaryLicenseGroups,ALLGroupmembership,
Anonymized24,All Vault Users,True,Anonymized205,companydomain.local\Anonymized24,11/23/23  6:50:22 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin,'-1,ITManagementCompanyX-SAP,This is a second primary group for ITManagementCompanyX-SAP,"companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SecurityAndAuthorisation","All Vault Users, Anonymized205, companydomain.local\Gebruikers.Applicatie.PAM.KeyUsers.ITManagementCompanyX.SAP, companydomain.local\Permissions.Application.PAM.group1KeyUsers.ITManagementCompanyX.SAP, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierX companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SecurityAndAuthorisation",
Anonymized583,All Vault Users,True,Anonymized38,Anonymized321,11/22/23  7:47:48 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.WindowsITTeam,'-1,,,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.WindowsITTeam,"All Vault Users, companydomain.local\Gebruikers.Applicatie.PAM.KeyUsers.ITManagementCompanyX.WindowsITTeam, companydomain.local\Gebruikers.Applicatie.PAM.Role.Keyuser.ExportPreperation, Anonymized38, companydomain.local\Permissions.Application.PAM.group1KeyUsers.ITManagementCompanyX.WindowsITTeam, companydomain.local\Permissions.Application.PAM.group1Role.Administrator, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierX companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.WindowsITTeam, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.WindowsITTeam.DomainAdmins",
Anonymized379,All Vault Users,True,Anonymized474,Anonymized366,Never,Never,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows,3,,,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows,"All Vault Users, Anonymized474, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows",
Anonymized627,All Vault Users,True,Anonymized85,Anonymized269,11/23/23 12:48:15 PM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin,'-1,ITManagementCompanyX-SAP,This is a second primary group for ITManagementCompanyX-SAP,"companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SAPapp1, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.Retail","All Vault Users, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierX companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SAPapp1, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.Retail, Anonymized85",
Anonymized391_vnduad3,All Vault Users,True,Anonymized391,Anonymized391_vnduad3,10/14/22  9:38:43 AM,Too long ago,,TSS.SecretServer.LocalUsers,'-1,"ITManagementCompanyX-Pambeheer, MCCS-PAMbeheer",The are the local admin users and of service special service accounts,TSS.SecretServer.LocalUsers,"All Vault Users, Anonymized391, TSS.SecretServer.LocalUsers",
Anonymized372,All Vault Users,True,Anonymized372,Anonymized372,10/12/21  9:51:19 AM,Too long ago,,TSS.SecretServer.LocalUsers,'-1,"ITManagementCompanyX-Pambeheer, MCCS-PAMbeheer",The are the local admin users and of service special service accounts,TSS.SecretServer.LocalUsers,"All Vault Users, Anonymized372, TSS.SecretServer.LocalUsers",
Anonymized386,All Vault Users,True,Anonymized618,companydomain.local\Anonymized386,08/15/23  2:36:19 PM,Too long ago,1.0,companydomain.local\Permissions.Application.PAM.group1Users.Company.ApplicationY.TAB,'-1,,,"companydomain.local\Permissions.Application.PAM.group1Users.Company.DepartmentP-DotNet, companydomain.local\Permissions.Application.PAM.group1Users.Company.ApplicationY.TAB","All Vault Users, companydomain.local\Gebruikers.Applicatie.PAM.Users.Company.DepartmentP-DotNet, Anonymized618, companydomain.local\Permissions.Application.PAM.group1Users.Company.DepartmentP-DotNet, companydomain.local\Permissions.Application.PAM.group1Users.Company.ApplicationY.TAB",
Anonymized535,All Vault Users,True,Anonymized563,companydomain.local\Anonymized535,11/24/23  2:34:44 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.TechnicalAdminDepartment,'-1,ITManagementCompanyX-SAP,tbd,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.TechnicalAdminDepartment,"All Vault Users, Anonymized563, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.TechnicalAdminDepartment",
Anonymized512,All Vault Users,True,Anonymized661,Anonymized29,11/23/23 11:45:42 PM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin,'-1,ITManagementCompanyX-SAP,This is a second primary group for ITManagementCompanyX-SAP,"companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SAPapp1, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.Retail","All Vault Users, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierX companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SAPapp1, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.Retail, Anonymized661",
Anonymized362,All Vault Users,True,Anonymized344,Anonymized31,11/23/23  7:34:23 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin,'-1,ITManagementCompanyX-SAP,This is a second primary group for ITManagementCompanyX-SAP,"companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SAPapp1","All Vault Users, Anonymized344, companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.Power2Pay, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierX companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SAPapp1",
Anonymized383,All Vault Users,True,Anonymized217,companydomain.local\Anonymized383,07/13/23 12:56:59 PM,Too long ago,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows,3,,,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows,"All Vault Users, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows, Anonymized217",
Anonymized324,All Vault Users,True,Anonymized165,companydomain.local\Anonymized324,07/27/23  3:13:40 PM,Too long ago,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows,3,,,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows,"All Vault Users, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows, Anonymized165",
Anonymized468,All Vault Users,True,Anonymized56,Anonymized48,11/23/23  6:41:28 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SAPapp1,'-1,tbd,tbd,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SAPapp1,"All Vault Users, Anonymized56, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SAPapp1",
Anonymized577,All Vault Users,True,Anonymized21,Anonymized378,07/24/23 11:48:09 AM,Too long ago,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.SQL,2,,,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.SQL,"All Vault Users, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.SQL, Anonymized21",
Anonymized579,All Vault Users,True,Anonymized579,Anonymized579,02/09/23  4:53:53 PM,Too long ago,,TSS.Company.InformationSecurity,0,Security,"Security Department of Company, Application owner of Secret Server",TSS.Company.InformationSecurity,"All Vault Users, Anonymized579, TSS.Company.InformationSecurity",
Anonymized490,All Vault Users,True,Anonymized91,companydomain.local\Anonymized490,05/30/23  8:54:45 AM,Too long ago,1.0,companydomain.local\Permissions.Application.PAM.group1Users.Company.JBI,'-1,,,companydomain.local\Permissions.Application.PAM.group1Users.Company.JBI,"All Vault Users, Anonymized91, companydomain.local\Gebruikers.Applicatie.PAM.Users.Company.JBI, companydomain.local\Permissions.Application.PAM.group1Users.Company.JBI",
Anonymized317,All Vault Users,True,Anonymized12,companydomain.local\Anonymized317,10/05/23 12:42:13 PM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.AIX-Linux.ITAdmin,'-1,,,"companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.DepartmentIntegration, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.AIX-Linux.ITAdmin","All Vault Users, companydomain.local\Gebruikers.Applicatie.PAM.BusinessUsers.Company.DepartmentIntegration, Anonymized12, companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.DepartmentIntegration, companydomain.local\Permissions.Application.PAM.group1Folder.ITManagementCompanyX.AIX, companydomain.local\Permissions.Application.PAM.group1Folder.ITManagementCompanyX.Linux, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierX companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.AIX-Linux.ITAdmin",
Anonymized309,All Vault Users,True,Anonymized274,companydomain.local\Anonymized309,03/02/23 12:32:58 PM,Too long ago,1.0,companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.DepartmentB,0,TBD,TBD,companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.DepartmentB,"All Vault Users, Anonymized274, companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.DepartmentB",
Anonymized1,All Vault Users,True,Anonymized53,companydomain.local\Anonymized1,08/29/23 12:18:33 PM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows,3,,,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows,"All Vault Users, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows, Anonymized53",
Anonymized253,All Vault Users,True,Anonymized87,companydomain.local\Anonymized253,07/20/23 11:29:29 AM,Too long ago,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows,3,,,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows,"All Vault Users, companydomain.local\Permissions.Application.PAM.group1KeyUsers.ITSupplierG.OSITAdminWindows, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.OS ITAdmin Windows, Anonymized87",
Anonymized475,All Vault Users,True,Anonymized566,Anonymized52,07/10/23 11:46:46 AM,Too long ago,1.0,companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.DepartmentIntegration,0,TBD,TBD,companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.DepartmentIntegration,"All Vault Users, companydomain.local\Gebruikers.Applicatie.PAM.BusinessUsers.Company.DepartmentIntegration, companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.DepartmentIntegration, Anonymized566",
Anonymized336-dr8md3,All Vault Users,True,Anonymized336,Anonymized336-dr8md3,01/05/23  3:32:19 PM,Too long ago,,TSS.SecretServer.LocalUsers,'-1,"ITManagementCompanyX-Pambeheer, MCCS-PAMbeheer",The are the local admin users and of service special service accounts,TSS.SecretServer.LocalUsers,"All Vault Users, Anonymized336, TSS.SecretServer.LocalUsers",
Anonymized477,All Vault Users,True,Anonymized477-oldstandby-test,Anonymized477,Never,Never,,TSS.SecretServer.LocalUsers,'-1,"ITManagementCompanyX-Pambeheer, MCCS-PAMbeheer",The are the local admin users and of service special service accounts,TSS.SecretServer.LocalUsers,"All Vault Users, Anonymized477-oldstandby-test, TSS.SecretServer.LocalUsers",
Anonymized76,All Vault Users,True,Anonymized349,companydomain.local\Anonymized76,11/21/23 10:30:59 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.Oracle,'-1,, The main department group for \ITManagementCompanyX\DBA division Oracle,"companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.MSSQL, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.Oracle","All Vault Users, Anonymized349, companydomain.local\Permissions.Application.PAM.group1Users.ITSuppliers4.ApplicationB.Oracle, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierX companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.MSSQL, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.Oracle",
Anonymized501,All Vault Users,True,Anonymized153,companydomain.local\Anonymized501,11/23/23  7:47:30 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.WindowsITTeam,'-1,,,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.WindowsITTeam,"All Vault Users, Anonymized153, companydomain.local\Permissions.Application.PAM.group1Role.Administrator, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierX companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.WindowsITTeam, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.WindowsITTeam.DomainAdmins, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.WindowsITTeam.ServerAdmins, TSS.ITSuppliers4.Oracle.Owners, TSS.ITSupplierG.OSITAdminWindows.Owners, TSS.Company.SAP.Owners, TSS.SecretServer.RootFolders.Owners, TSS.ITManagementCompanyX.ApplicationB.Owners, TSS.ITManagementCompanyX.SAP.Owners, TSS.ITManagementCompanyX.WindowsITTeam.Owners, TSS.ITManagementCompanyX.WindowsITTeam.ServerAdmins.Owners",
Anonymized67,All Vault Users,True,Anonymized166,companydomain.local\Anonymized67,11/23/23  7:17:57 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.TechnicalAdminDepartment,'-1,ITManagementCompanyX-SAP,tbd,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.TechnicalAdminDepartment,"All Vault Users, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.TechnicalAdminDepartment, Anonymized166",
Anonymized94,All Vault Users,True,Anonymized527,companydomain.local\Anonymized94,11/24/23  6:36:27 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.ITDeliveryDepartment,'-1,,,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.ITDeliveryDepartment,"All Vault Users, Anonymized527, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.ITDeliveryDepartment",
Anonymized96,All Vault Users,True,Anonymized112,companydomain.local\Anonymized96,Never,Never,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.SQL,2,,,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.SQL,"All Vault Users, Anonymized112, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.SQL",
Anonymized352,All Vault Users,True,Anonymized155,companydomain.local\Anonymized352,09/29/23  7:36:11 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.ITDeliveryDepartment,'-1,,,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.ITDeliveryDepartment,"All Vault Users, Anonymized155, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.ITDeliveryDepartment",
Anonymized30,All Vault Users,True,Anonymized314,companydomain.local\Anonymized30,11/01/23  7:42:00 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.Company.DepartmentP-DCT.ApplicationB,'-1,,,companydomain.local\Permissions.Application.PAM.group1Users.Company.DepartmentP-DCT.ApplicationB,"All Vault Users, Anonymized314, companydomain.local\Permissions.Application.PAM.group1Users.Company.DepartmentP-DCT.ApplicationB",
Anonymized359,All Vault Users,True,Anonymized330,companydomain.local\Anonymized359,Never,Never,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin,'-1,ITManagementCompanyX-SAP,This is a second primary group for ITManagementCompanyX-SAP,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin,"All Vault Users, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierX companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.ITAdmin, Anonymized330",
Anonymized638,All Vault Users,True,Anonymized161,Anonymized318,11/23/23  7:16:38 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SecurityAndAuthorisation,'-1,tbd,tbd,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SecurityAndAuthorisation,"All Vault Users, companydomain.local\Gebruikers.Applicatie.PAM.KeyUsers.ITManagementCompanyX.SAP, companydomain.local\Gebruikers.Applicatie.PAM.Users.ITManagementCompanyX.SAP.Config.PMA, Anonymized161, companydomain.local\Permissions.Application.PAM.group1KeyUsers.ITManagementCompanyX.SAP, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierX companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SecurityAndAuthorisation",
Anonymized486,All Vault Users,True,Anonymized98,Anonymized223,10/17/23 11:37:35 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.Company.DepartmentP-DCT.ApplicationB,'-1,,,companydomain.local\Permissions.Application.PAM.group1Users.Company.DepartmentP-DCT.ApplicationB,"All Vault Users, Anonymized98, companydomain.local\Permissions.Application.PAM.group1Users.Company.DepartmentP-DCT.ApplicationB",
Anonymized145,All Vault Users,True,Anonymized450,companydomain.local\Anonymized145,11/24/23  7:29:28 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SAPapp1,'-1,tbd,tbd,"companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SAPapp1, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.Retail","All Vault Users, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SAPapp1, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.Retail, Anonymized450",
Anonymized470,All Vault Users,True,Anonymized646,Anonymized164,09/26/23  1:07:10 PM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.AIX-Linux.ITAdmin,'-1,,,"companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.DepartmentIntegration, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.AIX-Linux.ITAdmin","All Vault Users, Anonymized646, companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.DepartmentIntegration, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierX companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.AIX-Linux.ITAdmin, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.AIX-Linux.ITAdmin.Root",
Anonymized458,All Vault Users,True,Anonymized522,Anonymized184,11/20/23  7:30:52 AM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.DepartmentB,0,TBD,TBD,companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.DepartmentB,"All Vault Users, companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.DepartmentB, Anonymized522",
Anonymized306,All Vault Users,True,Anonymized405,companydomain.local\Anonymized306,10/04/22 11:20:08 AM,Too long ago,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.SQL,2,,,companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.SQL,"All Vault Users, Anonymized405, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierG.SQL",
Anonymized649,All Vault Users,True,Anonymized554,Anonymized181,11/23/23  2:53:03 PM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SecurityAndAuthorisation,'-1,tbd,tbd,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SecurityAndAuthorisation,"All Vault Users, Anonymized554, companydomain.local\Gebruikers.Applicatie.PAM.KeyUsers.ITManagementCompanyX.SAP, companydomain.local\Permissions.Application.PAM.group1KeyUsers.ITManagementCompanyX.SAP, companydomain.local\Permissions.Application.PAM.group1Users.ITSupplierX companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.SecurityAndAuthorisation",
Anonymized168,All Vault Users,True,Anonymized397,companydomain.local\Anonymized168,Never,Never,1.0,companydomain.local\Permissions.Application.PAM.group1Users.Company.IAM.ITAdministrators,'-1,,,companydomain.local\Permissions.Application.PAM.group1Users.Company.IAM.ITAdministrators,"All Vault Users, companydomain.local\Permissions.Application.PAM.group1Users.Company.IAM.ITAdministrators, Anonymized397",
Anonymized472,All Vault Users,True,Anonymized643,companydomain.local\Anonymized472,11/08/23 12:06:37 PM,Recent login,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITSuppliers4.ApplicationB,1,,,companydomain.local\Permissions.Application.PAM.group1Users.ITSuppliers4.ApplicationB,"All Vault Users, companydomain.local\Gebruikers.Applicatie.PAM.Users.ITSuppliers4.ApplicationB, Anonymized643, companydomain.local\Permissions.Application.PAM.group1Users.ITSuppliers4.ApplicationB",
Anonymized32,All Vault Users,True,Anonymized176,companydomain.local\Anonymized32,11/08/21  3:15:42 PM,Too long ago,1.0,companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.ApplicationY,0,TBD,tbd,companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.ApplicationY,"All Vault Users, Anonymized176, companydomain.local\Permissions.Application.PAM.group1BusinessUsers.Company.ApplicationY",
Anonymized207,All Vault Users,True,Anonymized514,companydomain.local\Anonymized207,05/12/23  8:21:00 AM,Too long ago,1.0,companydomain.local\Permissions.Application.PAM.group1Users.Company.ApplicationX,'-1,,,"companydomain.local\Permissions.Application.PAM.group1Users.Company.DotNET, companydomain.local\Permissions.Application.PAM.group1Users.Company.DepartmentP-DotNet, companydomain.local\Permissions.Application.PAM.group1Users.Company.ApplicationX","All Vault Users, Anonymized514, companydomain.local\Gebruikers.Applicatie.PAM.Users.Company.DepartmentP-DotNet, companydomain.local\Permissions.Application.PAM.group1Folder.ApplicationX, companydomain.local\Permissions.Application.PAM.group1Users.Company.DotNET, companydomain.local\Permissions.Application.PAM.group1Users.Company.DepartmentP-DotNet, companydomain.local\Permissions.Application.PAM.group1Users.Company.ApplicationX",
Anonymized433,All Vault Users,True,Anonymized513,Anonymized140,06/27/23  7:17:55 AM,Too long ago,1.0,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.TechnicalAdminDepartment,'-1,ITManagementCompanyX-SAP,tbd,companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.TechnicalAdminDepartment,"All Vault Users, Anonymized513, companydomain.local\Permissions.Application.PAM.group1Users.ITManagementCompanyX.SAP.TechnicalAdminDepartment",
